iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
370,35,0.005206,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,72.0481
380,35,0.003841,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,72.3587
390,35,0.002834,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,72.4205
400,35,0.002091,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,72.6308
410,35,0.001543,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,72.8969
420,35,0.001138,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,73.1442
430,35,0.00084,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,73.4187
440,35,0.00062,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,73.8
450,35,0.000457,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,74.0599
460,35,0.000337,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,74.2843
470,35,0.000249,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,74.5155
480,35,0.000184,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,74.7046
490,35,0.000136,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,75.0783
500,35,0.0001,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,75.2767
10,34,295.133693,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,75.6097
20,34,217.759741,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,75.9077
30,34,160.670591,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,76.3019
40,34,118.548262,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,76.5151
50,34,87.468966,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,76.9427
60,34,64.537597,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,77.061
70,34,47.618048,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,77.2427
80,34,35.134226,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,77.66
90,34,25.923235,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,77.8671
100,34,19.12705,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,78.1317
110,34,14.112592,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,78.4063
120,34,10.412754,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,78.5797
130,34,7.682886,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,78.7443
140,34,5.668696,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,78.972
150,34,4.182558,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,79.2014
160,34,3.086035,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,79.449
170,34,2.276982,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,79.7354
180,34,1.680035,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,80.083
190,34,1.239588,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,80.2088
200,34,0.91461,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,80.4148
210,34,0.674831,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,80.6313
220,34,0.497913,5673.2371,34,5673.2371,5673.2371,2528.1847,34,1,80.8518
230,34,0.367377,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,81.067
240,34,0.271064,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,81.4015
250,34,0.2,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,81.5142
260,34,0.147567,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,81.8284
270,34,0.10888,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,82.1316
280,34,0.080335,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,82.3718
290,34,0.059274,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,82.6611
300,34,0.043734,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,82.94
310,34,0.032269,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,83.1054
320,34,0.023809,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,83.3776
330,34,0.017567,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,83.6619
340,34,0.012962,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,83.9541
350,34,0.009564,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,84.4027
360,34,0.007056,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,84.7324
370,34,0.005206,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,85.0283
380,34,0.003841,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,85.3213
390,34,0.002834,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,85.5641
400,34,0.002091,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,85.7443
410,34,0.001543,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,85.955
420,34,0.001138,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,86.2291
430,34,0.00084,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,86.4973
440,34,0.00062,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,86.8553
450,34,0.000457,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,87.072
460,34,0.000337,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,87.2866
470,34,0.000249,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,87.4016
480,34,0.000184,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,87.686
490,34,0.000136,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,87.9814
500,34,0.0001,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,88.2464
10,33,295.133693,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,88.2881
20,33,217.759741,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,88.4506
30,33,160.670591,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,88.6087
40,33,118.548262,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,88.811
50,33,87.468966,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,89.081
60,33,64.537597,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,89.3565
70,33,47.618048,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,89.6117
80,33,35.134226,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,89.7879
90,33,25.923235,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,89.9366
100,33,19.12705,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,90.3042
110,33,14.112592,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,90.5491
120,33,10.412754,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,90.7915
130,33,7.682886,5455.1049,33,5455.1049,5455.1049,2388.3602,33,1,90.9825
