iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
110,23,11.275987,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.5828
120,23,8.367817,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.6898
130,23,6.209687,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.7838
140,23,4.608157,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.884
150,23,3.419675,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.9913
160,23,2.537713,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,26.0969
170,23,1.883216,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,26.1821
180,23,1.397519,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,26.2944
190,23,1.037087,3141.4001,16,3141.4001,2960.2693,1562.5706,15,2,26.4008
200,23,0.769614,3141.4001,16,3141.4001,2960.2693,1562.5706,15,2,26.4925
210,23,0.571124,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.5881
220,23,0.423826,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.6764
230,23,0.314518,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.7424
240,23,0.233401,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.8345
250,23,0.173205,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.8634
260,23,0.128534,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,26.9113
270,23,0.095384,3141.4001,16,3141.4001,2960.2693,1562.5706,15,3,27.0046
280,23,0.070784,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.12
290,23,0.052528,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.2042
300,23,0.038981,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.2378
310,23,0.028927,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.3285
320,23,0.021467,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.4217
330,23,0.01593,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.5219
340,23,0.011822,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.5861
350,23,0.008773,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.6604
360,23,0.00651,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.8011
370,23,0.004831,3139.265,16,3139.265,2960.2693,1562.5706,15,3,27.948
380,23,0.003585,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.0318
390,23,0.002661,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.1542
400,23,0.001974,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.2156
410,23,0.001465,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.3293
420,23,0.001087,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.4589
430,23,0.000807,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.5881
440,23,0.000599,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.7117
450,23,0.000444,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.7934
460,23,0.00033,3139.265,16,3139.265,2960.2693,1562.5706,15,3,28.901
470,23,0.000245,3139.265,16,3139.265,2960.2693,1562.5706,15,3,29.0103
480,23,0.000182,3139.265,16,3139.265,2960.2693,1562.5706,15,3,29.1079
490,23,0.000135,3139.265,16,3139.265,2960.2693,1562.5706,15,3,29.238
500,23,0.0001,3139.265,16,3139.265,2960.2693,1562.5706,15,3,29.319
10,22,222.62751,3139.265,16,3139.265,3139.265,1637.8573,16,1,29.3895
20,22,165.210028,3139.265,16,3139.265,3139.265,1637.8573,16,1,29.4368
30,22,122.600991,3139.265,16,3139.265,3139.265,1634.2119,16,1,29.5214
40,22,90.981178,3139.265,16,3139.265,3139.265,1634.2119,16,1,29.6095
50,22,67.516377,3139.265,16,3139.265,3139.265,1634.2119,16,3,29.7736
60,22,50.103343,3139.5566,16,3139.265,3132.8199,1631.068,16,1,29.9078
70,22,37.181275,3139.5566,16,3139.265,3132.8199,1631.068,16,1,29.9652
80,22,27.591916,3139.5566,16,3139.265,3132.8199,1631.068,16,1,30.0633
90,22,20.475732,3139.5566,16,3139.265,3132.8199,1631.068,16,1,30.1702
100,22,15.194871,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.2449
110,22,11.275987,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.3582
120,22,8.367817,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.4688
130,22,6.209687,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.5336
